,prec_FileName,prec_AverageValues,prec_MedianValues,prec_MinValues,prec_MaxValues,prec_Variance,prec_StandardDeviation,tmax_AverageValues,tmax_MedianValues,tmax_MinValues,tmax_MaxValues,tmax_Variance,tmax_StandardDeviation,tmin_AverageValues,tmin_MedianValues,tmin_MinValues,tmin_MaxValues,tmin_Variance,tmin_StandardDeviation,WET_Date,WET,WET_Fixed
635,12-2013,9.952222,9.695789,5.544752,16.209755,4.9059534,2.2149386,18.182625,19.03696,10.085094,20.581244,4.330338,2.0809464,4.305754,4.451318,-0.25895154,6.4688606,0.7660828,0.87526155,16/12/2013,-11.0185709,-11.0185709
636,01-2014,32.97449,33.02389,19.422806,58.580727,42.45365,6.5156465,16.608593,17.62857,7.861177,19.11064,4.7814198,2.1866457,3.6899586,4.038639,-2.2284966,5.6082916,1.3767551,1.1733521,09/01/2014,-8.839427948,-8.839427948
637,02-2014,59.610207,57.280212,38.43881,89.21929,144.02934,12.001223,16.963573,18.010035,7.1261797,19.891712,6.2377605,2.497551,4.77674,5.3345137,-2.62939,6.244604,2.34307,1.530709,15/02/2014,,-1.958516149
638,03-2014,156.50882,149.90204,92.603065,273.74377,1548.8544,39.355488,21.834457,22.784,11.951654,25.019604,6.266754,2.5033486,9.7041235,10.467618,1.5890151,11.6161785,3.2380843,1.7994678,17/03/2014,4.117390156,4.117390156
639,04-2014,108.807205,102.4318,60.985455,207.39134,878.21,29.63461,27.333925,28.564545,16.04855,31.002441,9.620118,3.1016316,13.921797,14.776484,6.0145164,16.137997,3.789854,1.9467547,16/04/2014,5.109879494,5.109879494
640,05-2014,52.212833,47.475838,30.598534,112.173874,271.61618,16.480782,32.756542,34.22534,20.44278,36.65142,12.089914,3.4770553,18.26016,19.295713,9.5370655,20.68894,5.1909657,2.2783692,16/05/2014,3.617025614,3.617025614
641,06-2014,45.29298,44.57939,26.76664,75.22919,85.065575,9.2231,37.74609,39.22213,26.108492,41.28918,10.2324915,3.1988266,23.453194,24.37493,15.265461,26.044647,4.5596557,2.135335,13/06/2014,-2.236711979,-2.236711979
642,07-2014,141.68979,142.18073,87.10822,197.70883,558.29877,23.628347,34.11339,35.1574,25.222298,36.815765,5.9616327,2.4416454,24.053661,25.035244,16.170362,26.537516,4.6712103,2.1612983,15/07/2014,,-3.655774944
643,08-2014,166.76176,166.46394,108.32292,218.94086,592.646,24.344322,32.433903,33.461166,24.205769,35.23948,5.5182104,2.3490872,23.025879,24.000458,15.604973,25.478306,4.29316,2.0719943,16/08/2014,-1.782446384,-1.782446384
644,09-2014,156.58244,161.26947,104.83188,236.10892,546.7107,23.381845,31.935488,33.01795,22.658503,34.97353,6.708429,2.5900636,19.912643,20.786392,12.541587,22.346958,4.105201,2.0261295,16/09/2014,-0.197159559,-0.197159559
645,10-2014,37.967987,34.18106,17.649529,89.692345,196.60667,14.02165,29.509716,30.622177,19.855423,32.689857,7.154738,2.6748343,14.46712,15.004272,8.462339,16.438538,2.149079,1.4659737,16/10/2014,-2.988143682,-2.988143682
646,11-2014,26.92169,25.764702,13.12459,44.190964,61.4348,7.8380356,23.907604,24.867943,15.176571,26.713667,5.6778564,2.3828254,7.2041206,7.393402,2.5805035,9.574566,0.96388364,0.98177576,16/11/2014,-5.264373302,-5.264373302
647,12-2014,2.211576,1.8622253,0.9506018,5.254196,1.0907844,1.0444063,16.93839,17.818535,8.735269,19.358847,4.478264,2.116191,2.90815,3.0509014,-1.7799584,5.152194,0.8329279,0.91264886,15/12/2014,,-10.27844561
648,01-2015,57.347244,56.578087,44.63402,85.335175,36.694767,6.0576205,15.791372,16.792278,7.1113505,18.208035,4.67644,2.1625078,3.0533264,3.3732562,-2.7074895,5.0765204,1.2942243,1.1376398,22/01/2015,-10.14349937,-10.14349937
649,02-2015,105.01304,102.78601,56.67169,172.61687,680.28143,26.082205,16.7076,17.779732,6.7966657,19.690844,6.4169216,2.5331643,4.622574,5.2384596,-2.8585565,6.233604,2.4582894,1.5678933,15/02/2015,0.278977871,0.278977871
650,03-2015,194.29897,185.24893,114.49605,342.6599,2355.022,48.52857,21.223902,22.170849,11.280822,24.422901,6.38634,2.5271208,8.753674,9.485748,0.56800807,10.696213,3.3250322,1.8234671,16/03/2015,2.955404043,2.955404043
651,04-2015,111.99181,106.648834,58.057583,226.77074,1203.9136,34.697456,28.099794,29.321774,16.806883,31.851921,9.623399,3.1021605,14.642595,15.4547825,6.7020164,16.99633,3.811217,1.9522339,16/04/2015,9.257351875,9.257351875
652,05-2015,48.06392,43.876076,28.88987,99.614204,206.64934,14.375303,33.52425,35.022987,21.101112,37.460102,12.401475,3.5215728,19.011686,20.068394,10.224566,21.482342,5.321887,2.3069215,15/05/2015,,10.65119614
653,06-2015,69.583466,69.08911,40.020233,120.59918,235.54227,15.347386,36.600567,38.070133,24.970818,40.17668,10.303688,3.209936,22.314966,23.24384,14.1654625,24.864613,4.5434065,2.1315267,15/06/2015,,6.531157887
654,07-2015,264.44205,270.4162,151.04645,369.00806,2231.0195,47.23367,32.47631,33.42212,23.847296,35.278637,5.7580605,2.399596,22.426855,23.340538,14.724529,24.86998,4.5516253,2.1334538,15/07/2015,4.584325314,4.584325314
655,08-2015,333.94742,334.98218,201.72845,411.6087,1920.1953,43.820034,31.045395,32.06117,22.876602,33.839478,5.443061,2.333037,21.819107,22.792286,14.475805,24.19914,4.170746,2.0422404,16/08/2015,4.821365833,4.821365833
656,09-2015,101.14082,102.92204,74.4493,148.90685,155.92249,12.486893,30.971285,32.054794,21.628988,34.09367,6.7018495,2.588793,19.000732,19.87378,11.603566,21.463625,4.0403857,2.010071,14/09/2015,0.435944855,0.435944855
657,10-2015,43.116684,39.465477,20.942005,100.02387,235.28871,15.339124,29.333502,30.42846,19.75577,32.489857,7.028114,2.651059,15.002225,15.516972,9.025013,17.026037,2.1429424,1.4638792,15/10/2015,,-4.941957006
658,11-2015,19.192032,18.20856,7.702584,35.472282,51.412945,7.170282,23.787222,24.686543,15.146363,26.49752,5.422328,2.3285892,8.216689,8.420984,3.5122743,10.039671,0.94871175,0.97401834,15/11/2015,,-9.489602901
659,12-2015,23.280533,22.301886,13.329136,37.334023,29.909285,5.4689384,17.783077,18.656376,9.576588,20.228119,4.497757,2.1207917,3.8015528,3.9453106,-0.8592986,5.9829235,0.81636775,0.9035307,23/12/2015,-7.171066284,-7.171066284
660,01-2016,51.87941,50.782146,38.220303,79.54419,46.566998,6.824002,16.658907,17.666098,7.807358,19.11064,4.875111,2.2079654,3.7579792,4.128011,-2.2321424,5.6801667,1.405262,1.1854374,16/01/2016,0.394322306,0.394322306
661,02-2016,30.946096,29.683207,15.473494,53.47714,82.7,9.093954,18.827845,19.89564,8.955346,21.718273,6.3476887,2.5194619,6.297782,6.842701,-1.1293899,7.8119235,2.391828,1.5465536,14/02/2016,0.033517126,0.033517126
662,03-2016,124.062775,119.39502,73.653564,216.03714,1000.4687,31.630186,22.436817,23.472183,12.146273,25.666132,6.983455,2.6426227,9.923465,10.785025,1.3419665,11.93788,3.8597662,1.9646288,16/03/2016,3.227087975,3.227087975
663,04-2016,38.77833,36.04184,19.566248,83.16194,186.15799,13.643972,28.945976,30.156832,17.636051,32.681606,9.738952,3.1207294,15.395443,16.164825,7.3688564,17.772198,3.992119,1.9980288,15/04/2016,,4.350122565
664,05-2016,53.241222,48.79667,33.527782,105.91431,215.64008,14.684689,34.35637,35.829422,21.992605,38.33059,12.278813,3.5041137,19.823076,20.82515,10.9953985,22.344841,5.3596106,2.3150833,20/05/2016,1.965243936,1.965243936
665,06-2016,81.86012,80.24042,40.97462,150.59334,452.12366,21.263199,38.173798,39.626865,26.641651,41.68918,10.070754,3.1734452,23.87677,24.823597,15.694975,26.469648,4.6209836,2.1496472,16/06/2016,-2.044196844,-2.044196844
666,07-2016,239.9428,246.24767,157.91185,307.9899,1179.9164,34.34991,33.61339,34.648483,24.742956,36.315765,5.943637,2.4379575,23.509146,24.49795,15.57887,26.036648,4.773201,2.1847656,15/07/2016,1.374942183,1.374942183
667,08-2016,210.13715,216.37659,133.29214,255.43233,774.6373,27.832308,31.40651,32.4077,23.288755,34.216217,5.365967,2.3164556,22.045637,23.018177,14.655147,24.478306,4.2520146,2.0620413,21/08/2016,-0.705622435,-0.705622435
668,09-2016,62.319138,62.60645,42.50408,78.820946,33.11276,5.754369,32.70813,33.76954,23.399822,35.813633,6.6865177,2.5858302,20.672955,21.56305,13.212073,23.187756,4.1733375,2.0428748,15/09/2016,,-4.215435539
669,10-2016,4.1330204,3.7925324,1.9741194,9.224717,2.3515675,1.5334822,30.237495,31.32204,20.697437,33.38986,6.9757643,2.6411672,15.141079,15.660355,9.11286,17.141142,2.1923594,1.4806619,15/10/2016,,-8.277144344
670,11-2016,3.0089622,2.88527,1.3997829,5.5342007,1.0446209,1.022067,23.119757,24.074717,14.485425,25.756895,5.4463243,2.3337362,7.4547462,7.6472974,2.7805037,9.792796,1.00666,1.0033245,27/11/2016,-14.36453724,-14.36453724
671,12-2016,23.39317,22.712822,16.529572,32.84321,11.600059,3.405886,18.433945,19.315622,10.143428,20.894785,4.6146183,2.1481662,4.387247,4.5753613,-0.45079178,6.563132,0.89285016,0.9449075,24/12/2016,-20.53841782,-20.53841782
672,01-2017,136.10687,134.78168,94.21577,222.93912,384.49945,19.608658,14.956579,15.918194,6.2405176,17.466368,4.747755,2.1789343,2.2866597,2.6536407,-3.6321423,4.051521,1.3648382,1.168263,21/01/2017,-14.93290615,-14.93290615
673,02-2017,62.045578,60.203457,33.220577,101.60937,277.74265,16.665613,18.272358,19.288813,8.384513,21.274178,6.4105835,2.531913,6.1847267,6.7944255,-1.320883,7.744604,2.4733121,1.5726768,15/02/2017,,-2.821695922
674,03-2017,44.765568,42.652912,24.995007,79.66621,158.34882,12.583673,22.273521,23.155014,12.239154,25.582104,6.600737,2.56919,9.910547,10.663065,1.6558555,11.97208,3.4339504,1.8530921,31/03/2017,5.481196404,5.481196404
675,04-2017,91.7763,85.34169,45.321083,191.18222,881.90045,29.696808,29.889692,31.044945,18.402544,33.727425,10.072428,3.173709,16.374056,17.144825,8.197676,18.834698,4.151872,2.0376143,24/04/2017,2.021649361,2.021649361
676,05-2017,30.142952,27.471006,17.300951,64.28756,90.48266,9.512238,35.00814,36.481056,22.713614,38.922253,12.095419,3.4778469,20.46436,21.479256,11.65408,22.964808,5.3323083,2.309179,13/05/2017,-5.773080349,-5.773080349
677,06-2017,81.97709,83.571335,47.474415,140.13965,316.45905,17.789295,36.945152,38.387283,25.470818,40.45116,9.893159,3.1453393,22.48986,23.413307,14.386469,25.133884,4.4557323,2.1108606,15/06/2017,,-12.42773558
678,07-2017,149.63327,153.336,92.777275,199.20488,560.13007,23.667067,33.40225,34.45026,24.53445,36.098946,5.9349384,2.436173,23.293385,24.293839,15.378869,25.684912,4.7150106,2.1714075,15/07/2017,,-17.21590814
679,08-2017,150.6195,153.61835,93.58942,181.27698,369.0672,19.211123,32.04953,33.06117,23.917921,34.839478,5.4174776,2.3275476,22.62168,23.598103,15.196466,25.078306,4.309597,2.0759568,15/08/2017,,-20.13759805
680,09-2017,70.46731,70.4223,44.336708,110.53096,132.8808,11.527393,31.865,32.950672,22.599821,34.9336,6.652374,2.5792196,19.78844,20.665352,12.34124,22.284458,4.1549206,2.0383623,15/09/2017,,-21.1928053
681,10-2017,2.7181702,2.3804264,1.1796767,6.463008,1.2985781,1.1395518,30.818882,31.901146,21.276777,33.926315,7.001389,2.6460137,15.536704,16.055847,9.5420265,17.523434,2.1573434,1.4687898,15/10/2017,,-20.38152988
682,11-2017,26.224781,25.864868,14.842551,39.52902,38.861248,6.233879,23.126423,24.080135,14.568412,25.747,5.3429832,2.3114893,7.3888087,7.5773516,2.7424827,9.626129,0.97850937,0.9891963,15/11/2017,,-17.70377181
683,12-2017,27.687534,27.283266,17.42875,44.403835,24.017916,4.900808,18.094326,18.991661,9.906102,20.492182,4.4923687,2.119521,4.0287056,4.206533,-0.67145145,6.1829233,0.8313384,0.9117776,15/12/2017,,-13.56134396
684,01-2018,6.603627,6.071055,4.2341566,10.793803,2.4652147,1.5701002,17.086546,18.062803,8.369683,19.497097,4.683798,2.1642084,4.1290555,4.4836454,-1.6989826,5.943187,1.2944027,1.1377182,15/01/2018,,-10.36512364
685,02-2018,54.84121,53.10148,32.949177,83.77273,150.68181,12.275252,19.333122,20.384806,9.52618,22.290844,6.244618,2.4989233,6.9636497,7.528382,-0.45004964,8.513875,2.38785,1.545267,15/02/2018,,-8.516923721
686,03-2018,48.953194,47.058846,31.206694,77.713234,125.227165,11.190495,25.13366,26.077166,15.243147,28.262833,6.3177733,2.513518,12.554609,13.344826,4.3509946,14.514615,3.3976955,1.8432839,15/03/2018,,-8.016744215
687,04-2018,65.71373,61.975132,32.955757,137.17877,469.50348,21.66803,29.93785,31.181389,18.669556,33.602444,9.578993,3.0949948,16.417421,17.251083,8.402364,18.714733,3.9292254,1.9822274,15/04/2018,,-8.864585119
688,05-2018,33.834476,30.750374,19.28144,73.60938,125.106346,11.185095,33.918972,35.37034,21.54278,37.92451,12.370994,3.5172424,19.444292,20.478527,10.624913,22.040676,5.406191,2.3251216,15/05/2018,,-11.06044643
689,06-2018,73.89429,75.53041,44.08429,120.97884,209.94942,14.489632,37.35852,38.825233,25.770819,40.88918,10.163985,3.1881006,22.986214,23.89703,14.782475,25.548815,4.5944076,2.143457,16/06/2018,-14.60432816,-14.60432816
690,07-2018,177.09645,180.40253,101.55686,240.14267,963.7572,31.04444,33.356937,34.375607,24.584623,36.047905,5.835589,2.4156964,23.223038,24.220818,15.349703,25.66078,4.686994,2.1649466,10/07/2018,-18.89303207,-18.89303207
691,08-2018,167.79065,167.58315,109.61634,223.75655,651.1051,25.516762,32.770985,33.771492,24.617922,35.540348,5.3727193,2.3179128,23.45449,24.43293,15.975805,25.898272,4.3869,2.0944927,15/08/2018,,-20.30736891
692,09-2018,71.05053,72.78945,48.92848,103.526215,90.268684,9.500983,32.04927,33.134056,22.720482,35.0553,6.6421337,2.5772338,20.049519,20.949347,12.541241,22.511889,4.191809,2.047391,15/09/2018,,-18.62963717
693,10-2018,14.81292,13.332123,6.6232386,35.04384,30.868992,5.555987,28.672216,29.745035,19.171915,31.792461,6.895599,2.6259472,13.599517,14.128031,7.604353,15.617704,2.1553664,1.4681166,31/10/2018,-16.17281723,-16.17281723
694,11-2018,22.13471,20.666344,8.053539,42.342484,74.84287,8.651177,23.60559,24.606108,14.876918,26.255333,5.54664,2.3551304,7.5020714,7.6943035,2.9008162,9.641233,0.91756,0.9578935,16/11/2018,-14.94404221,-14.94404221
695,12-2018,13.817216,13.240032,8.49024,21.062399,8.673103,2.9450133,17.526028,18.414263,9.347421,19.899473,4.447281,2.1088576,3.5418653,3.7034073,-1.2006181,5.7704234,0.8557355,0.92505974,16/12/2018,-21.30824661,-21.30824661
696,01-2019,,,,,,,,,,,,,,,,,,,16/01/2019,-17.66931725,-17.66931725
697,02-2019,,,,,,,,,,,,,,,,,,,15/02/2019,-7.487105846,-7.487105846
698,03-2019,,,,,,,,,,,,,,,,,,,16/03/2019,1.067349911,1.067349911
699,04-2019,,,,,,,,,,,,,,,,,,,16/04/2019,0.875849664,0.875849664
700,05-2019,,,,,,,,,,,,,,,,,,,16/05/2019,-1.699814916,-1.699814916
701,06-2019,,,,,,,,,,,,,,,,,,,16/06/2019,-4.387394428,-4.387394428
702,07-2019,,,,,,,,,,,,,,,,,,,16/07/2019,-5.821911812,-5.821911812
703,08-2019,,,,,,,,,,,,,,,,,,,16/08/2019,-3.936611176,-3.936611176
704,09-2019,,,,,,,,,,,,,,,,,,,16/09/2019,-5.891024113,-5.891024113
705,10-2019,,,,,,,,,,,,,,,,,,,16/10/2019,-9.894947052,-9.894947052
706,11-2019,,,,,,,,,,,,,,,,,,,16/11/2019,-12.67245388,-12.67245388
707,12-2019,,,,,,,,,,,,,,,,,,,16/12/2019,-10.50848675,-10.50848675
708,01-2020,,,,,,,,,,,,,,,,,,,16/01/2020,-6.816177845,-6.816177845
709,02-2020,,,,,,,,,,,,,,,,,,,15/02/2020,-1.763991356,-1.763991356
710,03-2020,,,,,,,,,,,,,,,,,,,16/03/2020,2.667015553,2.667015553
711,04-2020,,,,,,,,,,,,,,,,,,,16/04/2020,4.030443192,4.030443192
712,05-2020,,,,,,,,,,,,,,,,,,,16/05/2020,0.86342442,0.86342442
713,06-2020,,,,,,,,,,,,,,,,,,,16/06/2020,-4.783138275,-4.783138275
714,07-2020,,,,,,,,,,,,,,,,,,,16/07/2020,-10.84639168,-10.84639168
715,08-2020,,,,,,,,,,,,,,,,,,,16/08/2020,-12.51452637,-12.51452637
716,09-2020,,,,,,,,,,,,,,,,,,,16/09/2020,-3.634434462,-3.634434462
717,10-2020,,,,,,,,,,,,,,,,,,,16/10/2020,-12.43748283,-12.43748283
718,11-2020,,,,,,,,,,,,,,,,,,,16/11/2020,-18.1547699,-18.1547699
719,12-2020,,,,,,,,,,,,,,,,,,,16/12/2020,-15.25227547,-15.25227547
720,01-2021,,,,,,,,,,,,,,,,,,,16/01/2021,-16.19412041,-16.19412041
721,02-2021,,,,,,,,,,,,,,,,,,,15/02/2021,-18.46622658,-18.46622658
722,03-2021,,,,,,,,,,,,,,,,,,,16/03/2021,-10.48698235,-10.48698235
723,04-2021,,,,,,,,,,,,,,,,,,,16/04/2021,-4.978643894,-4.978643894
724,05-2021,,,,,,,,,,,,,,,,,,,16/05/2021,-9.763881683,-9.763881683
725,06-2021,,,,,,,,,,,,,,,,,,,16/06/2021,-17.0393734,-17.0393734
726,07-2021,,,,,,,,,,,,,,,,,,,16/07/2021,-15.55800247,-15.55800247
727,08-2021,,,,,,,,,,,,,,,,,,,16/08/2021,-11.97007561,-11.97007561
728,09-2021,,,,,,,,,,,,,,,,,,,,,
729,10-2021,,,,,,,,,,,,,,,,,,,,,
730,11-2021,,,,,,,,,,,,,,,,,,,,,
731,12-2021,,,,,,,,,,,,,,,,,,,,,
